SNO,INSTCODE,NAME OF THE INSTITUTION,DIST,PLACE,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLFEE
940,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,AIM,68587,103099,139915,142920,72455,103099,137706,137706,95916,103099,68587,105392,100835,104844,146007,146007,73735,73270,43000
941,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,CIV,136543,136561,137778,140404,136543,136561,145383,145502,148619,148619,136543,136561,149602,149602,138822,138822,135041,132219,43000
942,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,CSC,77338,77338,151605,151605,83035,83035,80489,138179,103995,116577,131299,131299,104484,119091,150922,150922,82719,81510,43000
943,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,CSD,78955,78955,140133,143775,84783,86484,147987,147987,111117,111117,80842,80842,106839,124900,98421,98421,141496,84712,43000
944,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,CSE,54489,54489,128780,128780,131175,132258,90865,118030,67840,67840,108955,108955,73756,75535,96343,127098,53911,52914,43000
945,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,CSEB,95830,99314,98956,139570,138036,138036,146689,146689,133677,145992,95830,99314,118820,118820,95830,124304,88020,90543,43000
946,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,ECE,92415,92415,147149,149104,96025,96602,147639,147639,105635,105635,92415,150217,148939,148939,138239,138239,88805,89360,43000
947,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,EEE,111097,111097,122650,131517,117841,117841,143426,143426,141889,141889,111097,111097,119589,121790,111097,111097,107443,102112,43000
948,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,INF,58704,114766,132327,132327,138053,139145,148648,148648,81267,114766,58704,114766,93780,114766,137299,145929,126961,63454,43000
949,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,MEC,120958,144779,151412,151412,128935,144779,131564,144779,131999,149804,120958,144779,137080,144779,136067,144779,121406,145540,43000
950,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,NARSAPURAM,RBT,105295,127300,116861,144946,125524,127300,139403,139403,146496,146496,105295,127300,119464,138778,105295,131417,124619,100609,43000
951,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,CAD,,9429,,55173,,68178,,19681,,14278,,26095,,12596,,41604,,9734,77000
952,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,CIV,,67697,,139486,,101351,,88761,,117190,,,,103938,,67697,,86867,77000
953,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,CSC,,13646,,70122,,136271,,19826,,18285,,30219,,16833,,77270,,12047,77000
954,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,CSE,,5956,,28284,,86450,,11683,,8603,,17229,,6830,,21526,,6614,77000
955,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,CSM,,9737,,44216,,98768,,19308,,13370,,,,12305,,18864,,8589,77000
956,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,ECE,,13208,,71785,,139529,,24143,,23994,,32764,,18077,,62829,,15134,77000
957,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,EEE,,31760,,119001,,125234,,60859,,55799,,,,45623,,90212,,26827,77000
958,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,INF,,12135,,85537,,99967,,24818,,21830,,29615,,16221,,41252,,12960,77000
959,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,BHIMAVARAM,MEC,,49736,,61944,,64965,,83460,,83229,,65038,,120760,,54061,,63750,77000
960,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,CAD,10031,13317,54665,64675,65272,65272,17832,25142,17219,17526,12518,13317,14217,14217,24827,46978,11657,11355,66000
961,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,CIV,92012,92012,127622,127622,112334,149684,100620,108066,113788,113788,92012,92012,105910,114872,109170,112419,84057,86109,66000
962,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,CSB,14189,18191,84368,97198,115742,115742,26236,29526,26311,26311,83373,83373,23009,23326,56497,108006,18043,16923,66000
963,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,CSE,8131,8265,32663,36036,81452,81452,11765,21294,10446,11423,11301,11301,9849,10723,16432,25100,8631,8977,66000
964,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,CSM,9850,10877,43514,53510,97551,137740,14340,21607,13642,18399,9850,22886,12567,13726,25516,25516,10994,11645,66000
965,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,ECE,17563,17563,73532,82608,144863,144863,32823,36536,27450,30838,54769,54769,24871,29559,44236,46370,18829,18934,66000
966,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,EEE,32979,32979,117231,129149,96629,96629,70602,70602,56847,56847,32979,32979,42763,42763,32979,91753,36348,33343,66000
967,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,INF,15122,15122,89366,89607,137544,137544,34287,34287,25019,25763,43728,50808,21824,22802,59233,59233,16906,17081,66000
968,VITB,"VISHNU GRP OF INSTNS  VISHNU
INST OF TECHNOLOGY",WG,BHIMAVARAM,MEC,66153,72516,119401,136888,127690,128066,69040,107240,101024,101024,66153,72516,71194,121614,134229,134229,77893,79481,66000
969,VSVP,SRI VASAVI INST. OF PHARM. SCI.,WG,"TADEPALLIGUDE
M",PHM,141815,141815,141815,141815,141815,141815,141815,141815,141815,141815,141815,141815,141815,141815,141815,141815,,,52100
970,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",AIM,24877,24877,108117,108117,139274,139274,55271,55271,40091,40091,54561,54561,34352,34352,91952,108441,28306,29747,69300
971,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",CAI,29754,29754,119931,124185,121537,125414,56675,58394,44420,44420,95563,134401,46082,46082,92592,120956,31582,31495,69300
972,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",CIV,89635,134403,151197,151197,89635,134403,149426,149426,131986,134403,89635,134403,134463,134463,149735,149735,101138,100686,69300
973,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",CSE,19644,22127,60529,60529,140328,140328,42680,42680,31649,31649,64514,69183,25078,27671,68040,74767,19067,23509,69300
974,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",CST,22788,22788,105579,105579,112769,112769,44165,44165,36890,36890,22788,22788,28328,28493,97098,97098,24658,22825,69300
975,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",ECE,31502,31502,98867,105163,133610,133610,62402,66162,50064,50064,110642,110642,42704,42704,128214,128214,34377,33706,69300
976,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",ECT,38157,38157,128260,139150,90883,139549,79672,99608,61746,61746,38157,38157,52136,52136,149514,149514,42405,41006,69300
977,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",EEE,59950,59950,138483,149470,62280,69811,128728,132586,92375,117026,61195,61195,78217,96626,130951,130951,68300,67032,69300
978,VSVT,SRI VASAVI ENGINEERING COLLEGE,WG,"TADEPALLIGUDE
M",MEC,131416,131416,136581,136581,138859,138859,142857,142857,131416,148409,131416,131416,137638,137638,131416,143416,115800,135764,69300
979,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",WG,NALLAJERLA,AID,128813,128813,141652,141652,128813,128813,149883,149883,131939,131939,128813,128813,150420,150420,128813,128813,143739,148394,43000
980,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",WG,NALLAJERLA,CSE,136170,136170,148741,148741,151656,151656,144185,146745,136170,139818,136170,136170,149253,149554,138618,139205,110337,133912,43000
981,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",WG,NALLAJERLA,ECE,121886,121886,146325,146325,148971,148971,121886,121886,131884,131884,121886,121886,121886,123689,121886,121886,142399,,43000
982,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",WG,NALLAJERLA,MEC,129599,129599,129599,129599,129599,129599,129599,129599,129599,129599,129599,129599,129599,129599,129599,129599,,,43000
983,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,CIV,133188,133188,150364,150364,133188,133188,133188,133188,133188,133188,133188,133188,133188,133188,133188,133188,,,43000
984,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,CSD,68232,68232,139949,151755,141166,141166,104440,110235,102300,102300,68232,68232,141440,141440,73130,128155,83891,82378,43000
985,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,CSE,58984,58984,124721,124721,145530,150197,74577,74577,75026,148107,58984,79277,103285,103285,63345,63345,148052,64006,43000
986,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,CSM,67498,87138,150681,150681,78001,87138,96050,108106,104596,104596,67498,87138,148600,148600,94187,94187,82192,84866,43000
987,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,ECE,78524,108989,147900,147900,151675,151675,111365,111517,138317,138317,149733,149733,139165,139165,109179,136097,117018,116353,43000
988,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,EEE,106246,120055,150892,150892,106246,141255,141789,146135,130802,143752,106246,120055,106246,120055,145222,145222,144044,,43000
989,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,EVT,126144,126144,149805,149805,133234,133234,147298,147298,147341,147341,126144,126144,132240,132240,147670,147670,136737,141826,43000
990,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",ATP,ANANTAPURAMU,MEC,151745,151745,151745,151745,151766,151767,151745,151745,151775,151775,,,151745,151745,151745,151745,,,43000
991,BALA,BALAJI COLLEGE OF PHARMACY,ATP,ANANTAPURAMU,PHD,143758,143758,143758,143758,143758,143758,143758,143758,143758,143758,143758,143758,143758,143758,143758,143758,,,38000
992,BALA,BALAJI COLLEGE OF PHARMACY,ATP,ANANTAPURAMU,PHM,126635,126635,126635,126635,126635,126635,126635,126635,126635,126635,126635,126635,126635,126635,126635,126635,,,50700
993,CRIT,"CHIRANJIVI REDDY INST OF ENGG
AND TECHNOLOGY",ATP,ANANTAPURAMU,CSE,151248,151248,151248,151248,151248,151248,151248,151248,151248,151248,151248,151248,151248,151248,151248,151248,,,43000
994,CRIT,"CHIRANJIVI REDDY INST OF ENGG
AND TECHNOLOGY",ATP,ANANTAPURAMU,ECE,140742,150133,140742,150133,140742,150133,140742,150133,140742,150133,140742,150133,140742,150133,140742,150133,,,43000
995,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",ATP,TADIPATRI,AIM,141111,141111,151044,151044,141111,141111,145289,145289,148112,150182,141111,141111,149673,149673,141111,141111,134576,121133,43000
996,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",ATP,TADIPATRI,CSE,97208,97208,139433,144646,148362,148362,137932,137932,138428,138428,139580,139580,149453,149453,142995,144015,148029,108156,43000
997,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",ATP,TADIPATRI,ECE,144037,144037,144962,144962,144037,148232,144667,144667,147673,147673,144037,144037,144037,144037,144037,144037,,134344,43000
998,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",ATP,TADIPATRI,EEE,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,,151745,151745,151745,151745,151745,,,43000
999,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,CAI,77136,77136,115377,146623,139461,139461,105538,107422,113414,117970,118311,118311,146476,147460,104814,104814,106837,113022,45100
1000,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,CIV,107029,107029,140355,140355,107029,107029,107029,107029,107029,150018,107029,107029,107029,107029,107029,137701,,,45100
1001,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,CSC,103415,103415,150647,150647,147840,147840,124362,124362,130465,137781,103415,105175,135014,135014,109498,115555,116952,125514,45100
1002,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,CSD,78440,78440,148239,150471,78440,98934,111516,111516,128783,129418,78440,99288,146894,146894,99437,99437,99038,83917,45100
1003,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,CSE,47035,47035,119076,119354,123330,123330,65611,65611,81776,81776,47035,47035,104925,104925,70694,70694,71663,72061,45100
1004,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,ECE,89243,89243,151365,151365,135328,144698,129510,129510,121748,130910,135037,135037,146697,146697,108072,111903,121565,118310,45100
1005,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,EEE,119967,119967,150693,150693,142615,142615,142452,142452,148742,148742,119967,119967,149087,151150,125389,125389,148931,142089,45100
1006,GATE,GATES INSTITUTE OF TECHNOLOGY,ATP,GOOTY,MEC,147279,147279,147279,147279,147279,148720,148781,148781,150245,150245,147279,147279,147279,147279,147279,147279,,,45100
1007,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",ATP,ANANTAPURAMU,CHE,82194,82194,136550,147593,135406,149687,112422,141175,150333,150333,82194,82194,145809,145809,127452,127452,132519,126999,10000
1008,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",ATP,ANANTAPURAMU,CIV,49704,49704,81382,81382,81181,81181,73067,73067,105663,109851,96387,96387,78234,99478,105259,105259,133139,89014,10000
1009,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",ATP,ANANTAPURAMU,CSE,9187,9365,12709,15487,14505,27125,10531,11266,9187,9365,90668,90668,11521,11521,9187,9365,10041,10195,10000
1010,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",ATP,ANANTAPURAMU,ECE,10955,10955,21936,21936,41423,41423,12443,12443,12435,12435,10955,30180,13505,13505,13633,26231,11611,9462,10000
1011,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",ATP,ANANTAPURAMU,EEE,21035,21035,57677,57677,45689,45689,47877,63658,35699,35983,21035,21035,31653,32349,22309,40238,38923,39032,10000
1012,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",ATP,ANANTAPURAMU,MEC,64569,72646,94668,125464,101868,144113,74019,83043,86853,86853,64569,72646,146389,146389,101448,138878,84104,149955,10000
1013,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ATP,ANANTAPURAMU,CIV,133492,150101,133492,150101,149473,150101,133492,150101,133492,150101,133492,150101,149121,150101,133492,150101,145624,,43000
1014,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ATP,ANANTAPURAMU,CSE,75448,75448,139446,145054,145499,145499,114255,118892,127816,127816,143764,143764,119279,148605,104607,104607,111169,108382,43000
1015,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ATP,ANANTAPURAMU,CSG,109650,109650,140262,151595,125988,125988,136530,143326,145748,145748,109650,147187,143390,143390,113502,148544,127471,134902,43000
1016,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ATP,ANANTAPURAMU,ECE,112516,120461,150538,150538,134365,143220,129432,129800,135773,147378,145081,145081,149621,149621,144415,144415,142489,130092,43000
1017,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ATP,ANANTAPURAMU,EEE,132344,132344,132344,132344,132344,151702,144394,146302,147112,147112,132344,132344,132344,132344,142581,142581,,,43000
1018,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ATP,ANANTAPURAMU,MEC,148275,148275,148275,148275,148275,148275,148275,148275,148275,148275,148275,148275,148275,148275,148275,148275,,,43000
1019,RIPA,"RAGHAVENDRA INST. OF PHARM.
EDUCATION",ATP,ANANTAPURAMU,PHD,139858,139858,139858,139858,139858,139858,139858,139858,139858,139858,139858,139858,139858,139858,139858,139858,,,65000
1020,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG. SELF FINANCE,ATP,ANANTAPURAMU,CIV,129357,134750,151737,151737,141504,141504,146720,146720,143059,143059,129357,134750,129357,134750,150792,150792,,,70000
1021,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG. SELF FINANCE,ATP,ANANTAPURAMU,CSE,44388,44388,97721,97721,97929,121556,58386,58386,73259,89858,44388,112465,104943,104943,148523,148523,58737,52304,70000
1022,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG. SELF FINANCE,ATP,ANANTAPURAMU,ECE,55550,55550,101400,101400,115249,115249,75991,86239,117592,128484,116949,116949,118711,118711,81066,112092,98916,90796,70000
1023,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG. SELF FINANCE,ATP,ANANTAPURAMU,EEE,132701,132701,147482,149839,151553,151553,151739,151739,132701,132701,132701,132701,145685,145685,132701,132701,135420,148026,70000
1024,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG. SELF FINANCE,ATP,ANANTAPURAMU,MEC,139009,139009,151727,151727,139009,139009,139009,139009,139009,139009,139009,139009,139009,139009,139009,139009,,,70000
1025,SKUPSF,"SKU COLL OF PHARMCEUTICAL
SCIENCESELF FINANCE",ATP,ANANTAPURAMU,PHM,144097,144097,144097,144097,144097,144097,144097,144097,144097,144097,144097,144097,144097,144097,144097,144097,,,50000
1026,SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,CIV,144405,144405,144405,151414,144405,144405,150601,150601,150204,150204,144405,144405,149918,149918,144405,144405,133406,,55220
1027,SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,CSE,25712,59854,99654,99654,132211,132211,42303,59854,111324,111324,25712,103768,73473,73473,30629,59854,31168,31650,55220
1028,SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,CSM,34044,34044,137864,137864,135959,141776,77244,77244,55646,55646,84627,84627,81540,81540,46053,46053,42031,43700,55220
1029,SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,ECE,35242,35242,128855,128855,130162,130162,100262,100262,54564,54564,35242,69700,88662,90458,54598,129795,49862,49701,55220
1030,SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,EEE,94491,140079,151353,151353,133151,151561,120409,140079,125668,141406,94491,140079,142994,144892,148623,148623,129911,129917,55220
1031,SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,MEC,122566,122566,150302,150302,130656,133065,147765,147765,122566,122566,122566,122566,147211,147211,133414,133414,121520,,55220
1032,SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",ATP,PUTAPARTHI,CIV,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,,151745,151745,151745,151745,151745,,,43000
1033,SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",ATP,PUTAPARTHI,CSE,66362,66362,136255,136255,151766,151766,97453,97453,97949,97949,66362,117124,108517,108517,91544,91544,92928,77470,43000
1034,SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",ATP,PUTAPARTHI,ECE,84269,84269,151461,151461,84663,102861,118645,121121,107749,107749,84269,84269,130133,142114,127574,127574,106661,105349,43000
1035,SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",ATP,PUTAPARTHI,EEE,123889,123889,139131,139131,145173,145173,137067,137067,147664,147664,123889,123889,144425,144425,137386,146700,132239,136412,43000
1036,SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",ATP,PUTAPARTHI,MEC,135944,145251,135944,145251,135944,145251,135944,145251,135944,145251,135944,145251,149571,149571,135944,145251,,,43000
1037,SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,CIV,95274,95274,95274,95274,95274,95274,95274,95274,95274,95274,95274,95274,95274,95274,95274,95274,,,43000
1038,SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,CSD,119601,131411,151687,151687,149786,149786,147367,147367,150850,150850,126689,131411,143874,143874,150973,150973,,133510,43000
1039,SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,CSE,84431,88335,146925,146925,148089,148089,121549,129621,144752,144752,84431,104657,145645,148726,109478,135464,130221,145158,43000
1040,SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,CSM,116556,116556,149351,149351,145930,145930,145492,147266,149124,149811,116556,116556,148804,148804,149256,149256,149325,144894,43000
1041,SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,ECE,126734,126734,145030,145030,126734,143166,140985,144480,150157,150157,126734,126734,135160,135160,149446,149446,145327,,43000
1042,SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",ATP,ANANTAPURAMU,EEE,134977,134977,134977,134977,150162,150162,134977,134977,134977,134977,134977,134977,134977,134977,134977,134977,,,43000
1043,TECH,TADIPATRI ENGG COLLEGE,ATP,TADIPATRI,CSD,130964,130964,151198,151198,130964,130964,130964,130964,130964,144046,130964,130964,130964,130964,130964,130964,146975,,43000
1044,TECH,TADIPATRI ENGG COLLEGE,ATP,TADIPATRI,CSE,116402,116402,151575,151575,151567,151763,151705,151705,151775,151775,145590,145590,145164,151685,117582,141123,147012,145014,43000
1045,TECH,TADIPATRI ENGG COLLEGE,ATP,TADIPATRI,ECE,112896,112896,150666,150666,143301,143301,137330,137330,148976,148976,112896,112896,140872,148608,149462,149462,150134,149994,43000
1046,TECH,TADIPATRI ENGG COLLEGE,ATP,TADIPATRI,EEE,125740,125740,151494,151494,125740,125740,125740,125740,125740,125740,125740,125740,125740,125740,125740,125740,,,43000
1047,ACEM,ADITYA COLLEGE OF ENGINEERING,CTR,MADANAPALLE,AID,73640,73640,89708,89708,91115,91115,92801,115426,136742,136742,73640,73640,148846,148846,120036,120036,89713,85886,43000
1048,ACEM,ADITYA COLLEGE OF ENGINEERING,CTR,MADANAPALLE,CAI,70570,70570,139416,139416,85237,85237,100820,105378,94348,128078,97859,97859,114806,130906,128567,128567,91648,78983,43000
1049,ACEM,ADITYA COLLEGE OF ENGINEERING,CTR,MADANAPALLE,CSE,50694,61972,139979,150372,65886,126596,89849,89849,101604,134205,100365,100365,124219,124219,86202,86202,75878,64578,43000
1050,ACEM,ADITYA COLLEGE OF ENGINEERING,CTR,MADANAPALLE,ECE,96836,96836,111604,115506,116173,116652,127293,128082,143587,147759,96836,96836,146817,147504,123390,123390,105882,122435,43000
